RTF,Weighted Error
1.0,0.11116058180129183
1.0,2.7644527452599466
0.0,0.4724586366882158
1.0,0.008466437930688003
0.0,3.9560876313499413
0.0,6.592229789293995
1.0,0.4276914663925607
0.0,0.09222382143060735
0.0,7.496826923446449
0.0,0.2711972938799185
1.0,0.12573239068999434
1.0,0.11916720893250526
1.0,5.0194546568806135
0.0,3.0006464133684387
0.0,1.5148847307301854
0.0,3.9953633437214964
1.0,0.6570674951908008
0.0,0.20985758593068085
0.0,2.876073170419038
0.0,2.452099660218825
1.0,7.822662991942229
1.0,9.016942054246735
1.0,8.449411280935685
0.0,2.9378432540886057
0.0,7.0418404639515675
0.0,3.843473019528203
1.0,5.270245320366807
1.0,0.3509877456130489
0.0,3.2723545777318193
1.0,3.2310015812082726
1.0,4.460642669232566
1.0,0.268900693519361
1.0,5.740397504600113
0.0,0.004202388259325294
1.0,2.2694792618358717
0.0,0.02139149918770717
1.0,0.32263457946935625
1.0,4.699957170439309
0.88,0.002615260615540546
0.0,3.072496698552856
1.0,6.424511411248263
0.0,3.2061080709485763
0.0,0.6377802264225791
1.0,6.483434709243363
1.0,4.1030619373133925
1.0,5.30055497468522
0.0,4.756278445325691
0.0,8.008582609596392
1.0,2.973217689732786
1.0,8.458731013398028
0.0,2.9802970442872514
0.0,2.3472627218756843
1.0,3.91786134136385
1.0,2.7672064900005333
0.0,5.216543138772791
1.0,3.1694913816834793
1.0,0.009348130416477092
0.0,2.7518711356507968
0.0,3.6070616821813344
0.96,0.0040565798681163265
0.0,1.757146844775965
0.0,0.6653613093928153
0.0,7.054048455273804
1.0,9.788666379398915
1.0,8.848524677763452
1.0,0.8810270392448463
1.0,1.1189621508871623
0.0,0.021117048987167288
0.64,0.00783940846937408
1.0,2.6128403318916704
1.0,3.8489718158330977
1.0,2.9999042564744194
0.0,2.7722480054577687
1.0,8.109072601897354
1.0,0.9979940139803408
0.0,7.118162556089921
1.0,1.989215073637316
0.0,1.4337734144292054
0.0,0.01525437334185363
0.3,0.006277285435908712
1.0,1.5647888236685785
0.0,0.38192637330204354
0.0,1.807555937219896
0.0,0.006803185020161107
0.0,2.9437305273154553
0.0,1.7479590298443433
1.0,0.16283977777164269
0.67,0.003744162698810907
0.0,2.94217993741023
0.0,2.880358478900355
0.0,8.891027184830609
0.0,7.389691878831678
0.0,2.4652954770123134
1.0,5.395376251595848
1.0,7.3181213303329695
0.0,4.447099735008146
1.0,0.10953898045086348
1.0,5.684152053185877
0.0,3.193490322985358
1.0,3.490810693791967
0.0,2.9381233980546417
0.11,0.004184593211790185
1.0,0.04050326949347332
0.13,0.005573123062415573
0.0,3.5699464504658533
0.0,1.1267904236901063
0.0,2.734116777314916
0.99,0.0059101277289267595
0.02,0.002624790945265064
0.0,3.4829153185322266
0.71,0.008059425635819469
1.0,2.614529675244494
0.0,1.3106215377484054
1.0,4.808489253771503
1.0,5.756253735796234
0.4,0.0030226748765946323
0.0,8.325099237035042
0.0,5.05639254172784
1.0,7.581945363750969
0.0,0.1041789917013457
0.0,0.07593699450583727
1.0,8.622084906786231
0.16,0.005180621383566369
0.0,5.669989290794218
0.0,0.09461201727964802
0.0,7.906606177557871
1.0,0.2557093080564376
1.0,6.552813932409968
0.0,3.017647110815953
0.63,0.002766986587580019
1.0,2.4583596381024293
1.0,3.4705470127841886
0.0,1.0966597959752942
1.0,0.13201211823880177
0.0,0.7672823128442432
0.0,0.10843297012871163
0.0,0.18005424251596056
0.0,3.082437138223049
0.0,6.990510604977174
0.0,2.2968045870086358
1.0,0.14095302591402759
0.98,0.008025962322007602
0.0,8.092871730014267
0.77,0.005838820524014697
0.0,0.05380323100013801
0.8,0.004696218689482479
1.0,7.503229687095944
1.0,0.22207329760076241
1.0,4.767876745675262
1.0,1.2851402388036093
0.0,0.5659394804895771
0.17,0.00529551223912772
0.0,3.46308924235551
1.0,0.00862182824617539
0.0,0.0453134524054695
1.0,0.3013207609075095
1.0,0.05538471954586686
0.0,2.8757041999458552
0.73,0.005129313754229585
1.0,0.2407785410825665
0.0,5.1747679368131845
0.0,2.7088410658511006
0.0,0.07249163844784368
0.0,0.9151694759011054
1.0,0.5404235295124531
1.0,0.20333416244470004
0.0,0.7473971740370698
0.0,8.220589324219633
0.93,0.003291764579048179
1.0,4.824444186881245
0.0,1.4112802428640505
0.92,0.006908420573663192
0.0,2.308185630229192
1.0,1.6908943579779387
0.0,3.9584392110766036
1.0,0.38907686575479034
1.0,4.547926546333896
0.0,0.05358262594503052
1.0,1.3149679522866455
0.0,1.9942443906418605
1.0,7.051973534267525
1.0,1.107589716686013
0.0,0.010935423488808176
1.0,5.056296193461643
0.33,0.008500206186948713
0.0,7.139392142251425
0.0,1.554710953278027
1.0,0.1835242957200215
1.0,1.1170256192194923
1.0,3.3802597137977455
0.51,0.004680990215681796
0.78,0.0038835820399827034
0.0,2.2101709403952174
0.0,0.20251786055521914
0.0,7.154941399871958
1.0,4.504798119892322
0.0,0.8323452860231169
0.0,0.45652407371936027
0.0,0.05418251023543903
1.0,5.097262179580906
1.0,4.634142241808752
1.0,2.0670884593071213
0.0,7.365471320032207
0.0,0.008529819820888332
1.0,0.155564597935067
1.0,4.542154147462802
1.0,0.37073745460067237
1.0,1.8561681749642849
0.0,9.314761465324885
0.0,2.8440234740375856
0.0,6.654536180025731
1.0,3.23737657002551
0.0,2.231416778242873
0.0,0.04859980378346528
1.0,8.543075622105457
0.0,2.0057265861980196
1.0,4.428374706589865
1.0,0.11892265406516446
1.0,7.3186077969006815
0.33,0.011091577587819583
1.0,1.0930310521810525
0.0,4.960967319671735
1.0,0.38529176593877346
1.0,8.71442355909658
0.0,0.03663905072074324
0.0,0.19405113185580733
1.0,6.483349466047857
0.8300000000000001,0.00424301863127558
0.0,3.7416390862046147
