RTF,FT4,FT3,TSH
0.18018018018018017,0.13737535480901625,2.2384046927234165,0.10025756328431727
0.18118118118118118,0.1380550316350273,2.238170335897826,0.09986006168352234
0.18218218218218218,0.13873563035683864,2.2379408647571166,0.10064830118654751
0.1831831831831832,0.1394120732869814,2.2377102227466006,0.09876313684850521
0.1841841841841842,0.14009041057101743,2.2374854500931334,0.09880078488102867
0.18518518518518517,0.14076621123375038,2.2372618326654705,0.09738379012215168
0.18618618618618618,0.14144686653255512,2.237046672193749,0.10010068996617169
0.1871871871871872,0.14212112852234293,2.236828230465854,0.09849588529091617
0.1881881881881882,0.14279640372987107,2.236614610975745,0.09810299729514384
0.1891891891891892,0.14347168349627348,2.2364045081549477,0.09817013200595161
0.19019019019019018,0.14415019562520653,2.236201932697459,0.1010002682608792
0.19119119119119118,0.1448203489891689,2.2359928988628397,0.09825018828788479
0.1921921921921922,0.14549371408405382,2.2357913364136914,0.09824458974556823
0.1931931931931932,0.1461631453899605,2.235589801348431,0.0958101330939545
0.1941941941941942,0.14683305922290996,2.235393025458641,0.09412377388528062
0.19519519519519518,0.14750332352460166,2.2352002469257113,0.09311369751673684
0.1961961961961962,0.14818002583214024,2.235012303443854,0.09738855170882936
0.1971971971971972,0.1488464610521173,2.234822149219371,0.09453317853296697
0.1981981981981982,0.14951408420714293,2.234637741715999,0.09287313932787504
0.1991991991991992,0.15017690952034526,2.2344522729373444,0.08828682449217433
0.20020020020020018,0.15086081373111454,2.234282326213417,0.099221320040358
0.2012012012012012,0.15152121855589326,2.2340996788547356,0.0938765100745573
